,mass,radius,density
107,1.1603603603603605,1.0455058917972913,5.595982364029842
108,1.1702702702702705,1.0480157970461428,5.603322151257134
109,1.1801801801801803,1.0505128606437937,5.610571520624959
110,1.1900900900900904,1.0529900205066938,5.617847936845096
111,1.2000000000000002,1.0554509354513233,5.625096861422681
112,1.2099099099099102,1.0578978695449905,5.632286172437698
113,1.21981981981982,1.0603290207088572,5.639448670533737
114,1.22972972972973,1.0627459823525596,5.646562813945605
115,1.2396396396396399,1.065149141686737,5.653626272209712
116,1.2495495495495497,1.067538648839056,5.66064041471603
117,1.2594594594594597,1.0699084118482853,5.667705725765663
118,1.2693693693693695,1.0722699342040423,5.674642867422507
119,1.2792792792792795,1.0746155781146576,5.68157672907462
120,1.2891891891891893,1.0769451498253169,5.688513688280906
121,1.2990990990990994,1.0792625150828992,5.695395764343429
122,1.3090090090090092,1.081566042661656,5.702252070573385
123,1.3189189189189192,1.0838586087995745,5.709040319641183
124,1.328828828828829,1.0861336109795192,5.715867962761246
125,1.338738738738739,1.0883973492199435,5.722638483241023
126,1.3486486486486489,1.0906500412452165,5.729351505395864
127,1.358558558558559,1.0928880691747096,5.736066989556135
128,1.3684684684684687,1.0951149357311867,5.7427326086710435
129,1.3783783783783785,1.097325144583312,5.749437613238318
130,1.3882882882882885,1.099528092566762,5.756036997843309
131,1.3981981981981983,1.1017206090882998,5.762583403317189
132,1.4081081081081084,1.1038936650000986,5.769221093539147
133,1.4180180180180182,1.1060580195296523,5.775783807947197
134,1.4279279279279282,1.1082145328809851,5.782260734434714
135,1.437837837837838,1.1103548231192928,5.788785597670417
136,1.447747747747748,1.1124857620329494,5.795253263901345
137,1.4576576576576579,1.1146057343487354,5.8016914206965895
138,1.467567567567568,1.1167112407779036,5.8081570213756715
139,1.4774774774774777,1.1188111639700549,5.814513751254312
140,1.4873873873873877,1.1209024740963307,5.8208112638662515
141,1.4972972972972975,1.1229767348049768,5.827183180545191
142,1.5072072072072074,1.1250397448427258,5.8335412472889665
143,1.5171171171171174,1.1270972250658584,5.8397986495373315
144,1.5270270270270272,1.129142492709555,5.846061451063065
145,1.5369369369369372,1.1311786348511137,5.8522837281480475
146,1.546846846846847,1.1332029151833238,5.8585099750713505
147,1.556756756756757,1.135216533191388,5.864723524524948
148,1.5666666666666669,1.137222198785078,5.870884331545874
149,1.576576576576577,1.1392201461235196,5.8769907482017745
150,1.5864864864864867,1.1412067190566628,5.883101263979893
151,1.5963963963963967,1.143181216698338,5.8892285003563005
152,1.6063063063063066,1.1451461594146308,5.8953352654911475
153,1.6162162162162166,1.1471057537292981,5.9013584161878585
154,1.6261261261261264,1.1490556275952446,5.9073672612478605
155,1.6360360360360362,1.1509937075088945,5.913395465538316
156,1.6459459459459462,1.1529252145418296,5.919364221376604
157,1.655855855855856,1.1548459598923138,5.925339744547238
158,1.665765765765766,1.1567576471389172,5.931297410976148
159,1.6756756756756759,1.1586603754443294,5.937237299267903
160,1.685585585585586,1.160551726820045,5.943198133575254
161,1.6954954954954957,1.1624390964538907,5.94906785132736
162,1.7054054054054057,1.164317349998015,5.95492689663553
163,1.7153153153153156,1.1661861075207134,5.960782583035009
164,1.7252252252252256,1.1680454850418043,5.966634583094148
165,1.7351351351351354,1.1698980522736329,5.972444969060614
166,1.7450450450450454,1.1717437600299003,5.978215968293567
167,1.7549549549549552,1.173581123550888,5.983971740245367
168,1.764864864864865,1.1754091693521926,5.989728548637233
169,1.774774774774775,1.1772283240955017,5.99548120603541
170,1.7846846846846849,1.1790403440742536,6.001204214386342
171,1.794594594594595,1.1808371137686429,6.007022769160838
172,1.8045045045045047,1.1826340715371377,6.012702507613973
173,1.8144144144144148,1.18442398291903,6.018355200768545
174,1.8243243243243246,1.1862064390764924,6.023988356989439
175,1.8342342342342346,1.1879817186906314,6.029598980731257
176,1.8441441441441444,1.189748298539739,6.035211486584559
177,1.8540540540540544,1.1915086993598087,6.040788710500027
178,1.8639639639639642,1.1932605281149113,6.0463682488483546
179,1.8738738738738743,1.195003829368489,6.051950564638915
180,1.883783783783784,1.1967451205288802,6.057437814358734
181,1.893693693693694,1.1984754433944385,6.062967217602289
182,1.903603603603604,1.200198305485992,6.0684865964584915
183,1.9135135135135137,1.2019158354185944,6.073964773824745
184,1.9234234234234238,1.20362493709834,6.079449791623302
185,1.9333333333333336,1.2053292392217223,6.084887730042718
186,1.9432432432432436,1.2070245252113962,6.090343521455349
187,1.9531531531531534,1.2087121122102535,6.095798228665621
188,1.9630630630630634,1.2103933316115385,6.101232723735657
189,1.9729729729729732,1.212067982317185,6.106651066132599
190,1.9828828828828833,1.2137380128722437,6.112024818697489
191,1.992792792792793,1.2154018325103635,6.117379029479884
192,2.002702702702703,1.2170566717946723,6.122756472823751
193,2.012612612612613,1.2187047666028457,6.128124322388585
194,2.0225225225225225,1.220347087506505,6.133468880806018
195,2.0324324324324325,1.2219856946205991,6.138760044043011
196,2.0423423423423426,1.2236162885188717,6.144063550969999
197,2.0522522522522526,1.225237197960563,6.149405433471956
198,2.062162162162162,1.2268538144176289,6.154705371886292
199,2.0720720720720722,1.2284666297798348,6.159956886782056
200,2.0819819819819823,1.2300772789474057,6.1651363131365615
201,2.0918918918918923,1.231679280929957,6.170341992923247
202,2.1018018018018023,1.2332720908237764,6.175582903683027
203,2.111711711711712,1.2348545494930956,6.180877222039326
204,2.121621621621622,1.2364339801550612,6.186115768654258
205,2.131531531531532,1.2380105083827253,6.191297528776824
206,2.1414414414414416,1.2395840023733582,6.196425339400622
207,2.1513513513513516,1.2411487529084992,6.201585627340937
208,2.1612612612612616,1.242710459089295,6.206693723954689
209,2.1711711711711716,1.2442646536640496,6.211817358672262
210,2.1810810810810812,1.2458113307092806,6.216957346901448
211,2.1909909909909913,1.2473537534304393,6.222065572944672
212,2.2009009009009013,1.2488943910267825,6.227105869273567
213,2.2108108108108113,1.2504262353749391,6.232183825558775
214,2.220720720720721,1.2519517509212361,6.2372632712687635
215,2.230630630630631,1.2534707248146963,6.24234808588581
216,2.240540540540541,1.254983934887989,6.247427339531092
217,2.250450450450451,1.256495097881591,6.252446238312732
218,2.2603603603603606,1.2580053428438822,6.257388682129292
219,2.2702702702702706,1.2595109600163998,6.262310765865509
220,2.2801801801801806,1.2610055255836499,6.267308952168792
221,2.2900900900900902,1.2624936539140437,6.272315028025794
222,2.3000000000000003,1.2639750417616644,6.277334146271248
223,2.3099099099099103,1.2654513514847732,6.282342170365829
224,2.3198198198198203,1.266926635201929,6.287279413715599
225,2.32972972972973,1.2683989090660044,6.292176101242078
226,2.33963963963964,1.2698649403515478,6.297080983881337
227,2.34954954954955,1.271326426949857,6.301969408799906
228,2.35945945945946,1.2727816693781646,6.306867256797896
229,2.3693693693693696,1.2742322902941887,6.31175099652497
230,2.3792792792792796,1.2756770685800733,6.3166393679025905
231,2.3891891891891897,1.2771187062885136,6.321492820378188
232,2.3990990990990992,1.2785555647206903,6.32633628825636
233,2.4090090090090093,1.279987912999608,6.331166353783295
234,2.4189189189189193,1.2814133751527503,6.336018834023198
235,2.4288288288288293,1.282833674833444,6.340868698874592
236,2.438738738738739,1.2842498124678638,6.345701667639348
237,2.448648648648649,1.2856592922437073,6.350555282133868
238,2.458558558558559,1.287070629633164,6.3553039114939205
239,2.468468468468469,1.2884768282469976,6.360051796631212
240,2.4783783783783786,1.289879068762209,6.364781982054017
241,2.4882882882882886,1.2912764989801848,6.369507612676088
242,2.4981981981981987,1.2926681361361185,6.3742437414516155
243,2.5081081081081087,1.2940520684855488,6.379019134301206
244,2.5180180180180183,1.2954318002688157,6.383782447156372
245,2.5279279279279283,1.2968085606361537,6.3885160202948645
246,2.5378378378378383,1.2981809859910323,6.393240517234351
247,2.547747747747748,1.2995496854516269,6.397947433663727
248,2.557657657657658,1.300914326386759,6.402642175770133
249,2.567567567567568,1.302274466477937,6.407331756841802
250,2.577477477477478,1.3036314974407621,6.411996113934948
251,2.5873873873873876,1.3049844293350463,6.416650336271478
252,2.5972972972972976,1.3063267207407672,6.421391355434829
253,2.6072072072072077,1.3076733732024044,6.425998389334027
254,2.6171171171171177,1.3090162766871645,6.430591532740456
255,2.6270270270270273,1.3103531652689715,6.435204625907248
256,2.6369369369369373,1.3116839509241094,6.439839386049291
257,2.6468468468468473,1.313017870799575,6.4443602175798445
258,2.656756756756757,1.31433185482951,6.4491072426427065
259,2.666666666666667,1.3156495933091157,6.4537320688354995
260,2.676576576576577,1.3169638697315103,6.458341389513762
261,2.686486486486487,1.318275975349399,6.462916643750579
262,2.6963963963963966,1.3195963395306007,6.467304929015243
263,2.7063063063063066,1.3208962212154205,6.471929277401257
264,2.7162162162162167,1.3221989518897503,6.476447041249774
265,2.7261261261261267,1.323497005843866,6.480969268052988
266,2.7360360360360363,1.3247908876562877,6.485488939533168
267,2.7459459459459463,1.3260874038616866,6.48990651481363
268,2.7558558558558564,1.3273639925913472,6.494553634280801
269,2.765765765765766,1.3286459083259023,6.4990599038761685
270,2.775675675675676,1.3299251515826187,6.503543173742054
271,2.785585585585586,1.3312013898295372,6.508008716469025
272,2.795495495495496,1.332473983838251,6.512466292137471
273,2.8054054054054056,1.333742319114324,6.516925284077937
274,2.8153153153153156,1.3350059799958183,6.521392148317982
275,2.8252252252252257,1.3362750199242266,6.5257199503960415
276,2.8351351351351357,1.3375220945391861,6.530309668773879
277,2.8450450450450453,1.3387744484451476,6.53476250832947
278,2.8549549549549553,1.3400240046932221,6.539197168405945
279,2.8648648648648654,1.3412705197294132,6.5436175761114646
280,2.8747747747747754,1.342516741198277,6.54798388327719
281,2.884684684684685,1.3437601313178058,6.552333597214655
282,2.894594594594595,1.3449995512081603,6.556683724647124
283,2.904504504504505,1.3462350403243382,6.561034023362523
284,2.9144144144144146,1.3474665656435976,6.565385307819715
285,2.9243243243243247,1.3486931646297564,6.569751972224751
286,2.9342342342342347,1.3499255592855979,6.5739776841347695
287,2.9441441441441447,1.351129782412449,6.578559006475677
288,2.9540540540540543,1.352341318339237,6.582977830320644
289,2.9639639639639643,1.3535631192192694,6.587191482262168
290,2.9738738738738744,1.3547613574972528,6.591694184072443
291,2.9837837837837844,1.3559700244320705,6.595990007004161
292,2.993693693693694,1.3571770159429661,6.6002559996160635
293,3.003603603603604,1.3583800556771148,6.604525691904995
294,3.013513513513514,1.3595788179718293,6.608804132653667
295,3.0234234234234236,1.3607755592770931,6.613058717882483
296,3.0333333333333337,1.36196773299521,6.617326880362768
297,3.0432432432432437,1.3631547594412405,6.621617352699737
298,3.0531531531531537,1.3643388576658424,6.625898081511183
299,3.0630630630630633,1.365517256942934,6.630209721937607
300,3.0729729729729733,1.3666959242308172,6.634465642932732
301,3.0828828828828834,1.3678736013115032,6.638684485058665
302,3.0927927927927934,1.3690467361586915,6.642918260180051
303,3.102702702702703,1.3702160849867884,6.647156231949374
304,3.112612612612613,1.3713838411088042,6.651366760819568
305,3.122522522522523,1.372546534118891,6.655600623569184
306,3.132432432432433,1.3737051399258546,6.659843883498585
307,3.1423423423423427,1.3748627302910026,6.664052137223772
308,3.1522522522522527,1.3760165518096572,6.668265703385648
309,3.1621621621621627,1.3771659596350843,6.672494216641342
310,3.1720720720720723,1.3783141720009333,6.676691162253482
311,3.1819819819819823,1.3794608428137962,6.680861848441218
312,3.1918918918918924,1.3806050162026104,6.685020434716255
313,3.2018018018018024,1.3817464401208746,6.689170844839837
314,3.211711711711712,1.3828859646088587,6.693300994528561
315,3.221621621621622,1.384021472685693,6.69744188047584
316,3.231531531531532,1.385154497543243,6.701571491981313
317,3.241441441441442,1.3862866620766097,6.705666532398745
318,3.2513513513513517,1.3874128022528105,6.709802190196749
319,3.2612612612612617,1.3885362534212553,6.7139303026252435
320,3.2711711711711717,1.389659054370684,6.7180215467449065
321,3.2810810810810813,1.3907742480507526,6.7221770611352305
322,3.2909909909909913,1.3918854421452427,6.726344744615863
323,3.3009009009009014,1.3929974151286348,6.730455562185272
324,3.3108108108108114,1.394108434119425,6.734534892139434
325,3.320720720720721,1.3952154474790743,6.738627199969274
326,3.330630630630631,1.3963208657704458,6.742697786526628
327,3.340540540540541,1.3974251582153536,6.746740095229199
328,3.350450450450451,1.398524121631361,6.750815234795801
329,3.3603603603603607,1.399620795086281,6.754879409223415
330,3.3702702702702707,1.400716717848915,6.758910563963452
331,3.3801801801801807,1.401809777659268,6.762939508663834
332,3.3900900900900908,1.4028983022538035,6.766990661553416
333,3.4000000000000004,1.4039845829767137,6.77103107576862
334,3.4099099099099104,1.4050688821431898,6.775057177316279
335,3.4198198198198204,1.406147643093958,6.779120627223761
336,3.42972972972973,1.4072273488232208,6.783127869365767
337,3.43963963963964,1.4083051387756556,6.787120501071794
338,3.44954954954955,1.409381946312936,6.791085245840077
339,3.45945945945946,1.4104543158646874,6.795072267794459
340,3.4693693693693697,1.4115241535831684,6.799054215183088
341,3.4792792792792797,1.4125936678796538,6.802999386728536
342,3.4891891891891897,1.4136578811798923,6.806979906116881
343,3.4990990990990998,1.4147163123512543,6.811002904585606
344,3.5090090090090094,1.4157730689234787,6.815009244055493
345,3.5189189189189194,1.4168307945038852,6.818960959766541
346,3.5288288288288294,1.4178830001207055,6.822951949674588
347,3.538738738738739,1.4189337780149398,6.82692332191677
348,3.548648648648649,1.4199805058066564,6.830913123593443
349,3.558558558558559,1.4210286496762252,6.834842663324318
350,3.568468468468469,1.4220739953229171,6.838772959392329
351,3.5783783783783787,1.423117029186464,6.842697182594492
352,3.5882882882882887,1.424158315734287,6.846607381335246
353,3.5981981981981987,1.4251987815811922,6.8504903855047035
354,3.608108108108109,1.4262345346438883,6.854402507000251
355,3.6180180180180184,1.4272683307765401,6.858304187138842
356,3.6279279279279284,1.4283011562516086,6.862181396232072
357,3.6378378378378384,1.4293327234427806,6.866038470304761
358,3.6477477477477485,1.430359576791078,6.869925387263043
359,3.657657657657658,1.4313832596228055,6.873820076129457
360,3.667567567567568,1.4324059941049714,6.877690699807555
361,3.677477477477478,1.4334276223082592,6.881539717983436
362,3.6873873873873877,1.434443571913618,6.8854331554062815
363,3.6972972972972977,1.4354556530417153,6.889345102275402
364,3.7072072072072078,1.4364680396365994,6.8932156325123115
365,3.717117117117118,1.4374810293137654,6.897040649303725
366,3.7270270270270274,1.4384888629443502,6.900903225567355
367,3.7369369369369374,1.4394924055135847,6.9047910650282915
368,3.7468468468468474,1.4404947885893025,6.908659265791987
369,3.7567567567567575,1.441499000376681,6.912465011873311
370,3.766666666666667,1.4424985917015754,6.91630125772001
371,3.776576576576577,1.4434964298708508,6.9201269148560245
372,3.786486486486487,1.4444923087918227,6.923945112081558
373,3.7963963963963967,1.4454900271449573,6.927701394782773
374,3.8063063063063067,1.4464818354935645,6.93150735277891
375,3.8162162162162168,1.447471415190143,6.9353102070583486
376,3.826126126126127,1.4484587114632412,6.939110902269976
377,3.8360360360360364,1.4494461115467179,6.942875289591408
378,3.8459459459459464,1.4504211387952293,6.946782805367932
379,3.8558558558558564,1.4513998520801794,6.950602838113669
380,3.8657657657657665,1.452377815208515,6.9543992974881945
381,3.875675675675676,1.4533647134762857,6.958033235455635
382,3.885585585585586,1.4543336097624369,6.961891706907205
383,3.895495495495496,1.455306461898291,6.965659479971505
384,3.9054054054054057,1.456277339912301,6.969421874920493
385,3.9153153153153157,1.457246129791074,6.973180677128249
386,3.9252252252252258,1.4582261949298405,6.976744222355275
387,3.935135135135136,1.4591820423313262,6.980622111769024
388,3.9450450450450454,1.460144778172567,6.98436800247086
389,3.9549549549549554,1.4611054053129129,6.98811117759369
390,3.9648648648648654,1.4620753010033312,6.9916885581377475
391,3.9747747747747755,1.4630349917077285,6.995379685230039
392,3.984684684684685,1.4639797178730227,6.9992529200355245
393,3.994594594594595,1.4649319938877987,7.002985457357169
394,4.004504504504505,1.4658803902442816,7.006741377135175
395,4.014414414414415,1.4668424344695792,7.010269502234689
396,4.024324324324325,1.467780934039971,7.014103242066152
397,4.034234234234234,1.4687266547540634,7.017801617476605
398,4.044144144144145,1.4696700130444846,7.021502167713847
399,4.054054054054054,1.4706222823939605,7.025043465207566
400,4.063963963963964,1.4715662266047878,7.028672681096443
401,4.0738738738738745,1.4724929402090818,7.0325175075075235
402,4.083783783783784,1.4734279299037962,7.036212595313046
403,4.093693693693694,1.4743611806330374,7.039901583609541
404,4.103603603603604,1.4753048111265337,7.04341102841803
405,4.113513513513514,1.476237837994135,7.047041626556818
406,4.123423423423423,1.4771546832094764,7.050873338315544
407,4.133333333333334,1.4780803666160018,7.054547989585571
408,4.143243243243243,1.4790042824447547,7.05821759435807
409,4.153153153153153,1.4799401779285095,7.061685486278727
410,4.163063063063063,1.4808639761414735,7.0652964802589056
411,4.172972972972973,1.4817721934281352,7.069100508967792
412,4.182882882882883,1.4826899002574006,7.072738865820006
413,4.192792792792793,1.4836054653272142,7.076378155628653
414,4.202702702702703,1.4845331476533008,7.079814488898976
415,4.212612612612613,1.48544958949829,7.083382203905538
416,4.222522522522523,1.4863507796522546,7.087138752585428
417,4.232432432432432,1.4872598441327187,7.090753429162081
418,4.242342342342343,1.4881675452929808,7.094358505213862
419,4.252252252252252,1.4890867192668469,7.097770545960333
420,4.262162162162162,1.4899933184909189,7.101333567851748
421,4.272072072072072,1.4908828855178529,7.105111365927445
422,4.281981981981982,1.4917824464993792,7.108717640450203
423,4.291891891891892,1.4926807735489107,7.112313047772067
424,4.301801801801802,1.4935923469090129,7.115690742220152
425,4.311711711711712,1.4944905467147311,7.119231333576367
426,4.321621621621622,1.4953705818675516,7.123003347543541
427,4.331531531531532,1.4962610696361742,7.126597932543046
428,4.341441441441441,1.497150071324217,7.13018581888058
429,4.351351351351352,1.4980384437286596,7.133754877673953
430,4.361261261261261,1.498940876782626,7.1370953839107525
431,4.371171171171171,1.4998138235322678,7.1408295006178095
432,4.381081081081081,1.5006962011104703,7.144401416140991
433,4.390990990990991,1.5015771236276596,7.147966738542111
434,4.4009009009009015,1.5024563333331613,7.1515292564581525
435,4.410810810810811,1.5033515650923839,7.154835855974409
436,4.420720720720721,1.5042340355813357,7.158297647023155
437,4.430630630630631,1.5050977619201307,7.162000093414433
438,4.440540540540541,1.5059719601211359,7.165526206321492
439,4.45045045045045,1.5068440473025462,7.169055727840425
440,4.460360360360361,1.5077293891695482,7.1723694679605225
441,4.47027027027027,1.5086026607897856,7.17582897873107
442,4.48018018018018,1.5094581637911983,7.1795156285234984
443,4.49009009009009,1.5103237325486087,7.183032330451097
444,4.5,1.511187507008879,7.186548428114406
445,4.5099099099099105,1.512049917233847,7.190057885966535
446,4.51981981981982,1.5129276351149599,7.193322996046423
447,4.52972972972973,1.5137904740957409,7.196774464457765
448,4.53963963963964,1.5146344218268935,7.200469561020116
449,4.54954954954955,1.5154905326715764,7.203965477383421
450,4.559459459459459,1.5163443413619873,7.207468622002846
451,4.56936936936937,1.5171974668836812,7.21095600483704
452,4.579279279279279,1.5180660998866649,7.2141968949532735
453,4.589189189189189,1.5189179332517584,7.217652012076226
454,4.599099099099099,1.5197518219838115,7.221337719304588
455,4.609009009009009,1.5205985768724728,7.224814893081264
456,4.6189189189189195,1.5214438121964673,7.228288706986397
457,4.628828828828829,1.5223069630667527,7.23148227681003
458,4.638738738738739,1.523157876329072,7.234825453996048
459,4.648648648648649,1.5239907585128796,7.238400836162694
460,4.658558558558559,1.5248323989290158,7.241826776290078
461,4.668468468468468,1.5256711164308339,7.245269815479667
462,4.678378378378379,1.5265083315229648,7.248709803634285
463,4.688288288288288,1.5273602429409348,7.251916090722941
464,4.698198198198198,1.528197869130087,7.255301610267798
465,4.708108108108108,1.5290168090439444,7.258929087384732
466,4.718018018018018,1.5298476545617175,7.2623628975171535
467,4.7279279279279285,1.5306778671068726,7.265781719207691
468,4.737837837837838,1.531506647077374,7.269197028184177
469,4.747747747747748,1.5323510132851415,7.272366597913896
470,4.757657657657658,1.5331799228521024,7.275732523905316
471,4.767567567567568,1.5340055705379751,7.279121243799018
472,4.777477477477477,1.5348114443205818,7.282767883738325
473,4.787387387387388,1.535631988342062,7.286182201982233
474,4.797297297297297,1.5364508438176099,7.289597163029096
475,4.807207207207207,1.5372691076144096,7.292997239114723
476,4.817117117117117,1.5381046930129698,7.296127590743324
477,4.827027027027027,1.5389228008376548,7.299483552226648
478,4.8369369369369375,1.539719417659471,7.303122265354564
479,4.846846846846847,1.5405304763018162,7.306532498456485
480,4.856756756756757,1.5413405793007375,7.3099334404358505
481,4.866666666666667,1.5421518399803078,7.313295107719405
482,4.876576576576577,1.5429821606321699,7.316362920278467
483,4.886486486486486,1.5437949188306828,7.3196579550479
484,4.896396396396397,1.5445870437460625,7.323223917245765
485,4.906306306306306,1.5453925541823763,7.326577003038478
486,4.916216216216217,1.546195925416198,7.329938117720579
487,4.926126126126126,1.5469981446782075,7.33329329834238
488,4.936036036036036,1.5478178971188365,7.33637692439517
489,4.9459459459459465,1.5486212972285893,7.339670939894111
490,4.955855855855856,1.549422129130751,7.342979397622178
491,4.965765765765766,1.550200843134,7.34658030854626
492,4.975675675675676,1.5509956684442363,7.349930224811155
493,4.985585585585586,1.5517889992062843,7.353279539259525
494,4.995495495495495,1.5525813514070705,7.356620992321068
495,5.005405405405406,1.5533499681142833,7.360278139757115
496,5.015315315315315,1.5541458321104968,7.3635263435368445
497,5.025225225225226,1.554949209954318,7.366646221550146
498,5.035135135135135,1.5557386876288462,7.36994220550676
499,5.045045045045045,1.556526672594543,7.373238011967105
500,5.0549549549549555,1.557312575576778,7.376542087192348
501,5.064864864864865,1.5580873639736574,7.379982851027097
502,5.074774774774775,1.5588724558666083,7.383256028543052
503,5.084684684684685,1.5596562240032217,7.386526918860011
504,5.094594594594595,1.5604451248689908,7.389703865875931
505,5.104504504504504,1.5612224898641325,7.393023754002841
506,5.114414414414415,1.5619901269755105,7.396460948646651
507,5.124324324324324,1.562768042344388,7.399731315318375
